repo_url,repo_name,owner,full_name,stars,size_kb,language,description,last_updated,frameworks,matched_patterns,api_url,has_openapi,has_swagger,has_validators,validator_libraries,has_typescript
https://github.com/nebyu08/full_stack_journey,full_stack_journey,nebyu08,nebyu08/full_stack_journey,0,25089,EJS,my recorded journey in full dev ,2024-11-22T07:18:29Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/nebyu08/full_stack_journey,False,False,False,,False
https://github.com/abdullah-aleem/AirBNB_Booking,AirBNB_Booking,abdullah-aleem,abdullah-aleem/AirBNB_Booking,0,1839,JavaScript,A MERN based booking application,2024-08-19T22:12:06Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/abdullah-aleem/AirBNB_Booking,False,False,False,,False
https://github.com/Bollo444/SyncSphere,SyncSphere,Bollo444,Bollo444/SyncSphere,0,1308,JavaScript,"SyncSphere is a full-stack data synchronization platform built with React and Node.js that enables seamless real-time data sharing across multiple devices. Leveraging JWT authentication and modern technologies like TypeScript and Tailwind CSS, it provides secure, reliable sync capabilities for desktop, mobile, and web environments.",2025-07-24T05:55:27Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Bollo444/SyncSphere,False,False,False,,False
https://github.com/Manav-Agg/Coding-Blocks-2023,Coding-Blocks-2023,Manav-Agg,Manav-Agg/Coding-Blocks-2023,0,18078,C++,,2025-02-08T10:31:50Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Manav-Agg/Coding-Blocks-2023,False,False,False,,False
https://github.com/jhonnycgarcia/node-restserver-curso,node-restserver-curso,jhonnycgarcia,jhonnycgarcia/node-restserver-curso,0,401,JavaScript,Repositorio del curso de Nodejs,2020-01-21T02:01:04Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/jhonnycgarcia/node-restserver-curso,False,False,False,,False
https://github.com/DineshRacharla468/s23db62racharla,s23db62racharla,DineshRacharla468,DineshRacharla468/s23db62racharla,0,323,JavaScript,,2023-11-03T15:44:56Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/DineshRacharla468/s23db62racharla,False,False,False,,False
https://github.com/3ggie-AB/Backend-AnimEggss,Backend-AnimEggss,3ggie-AB,3ggie-AB/Backend-AnimEggss,0,1224,JavaScript,BE of AnimEgg,2025-06-13T14:18:46Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/3ggie-AB/Backend-AnimEggss,False,False,False,,False
https://github.com/sanbiradi/nodejs-rest-api,nodejs-rest-api,sanbiradi,sanbiradi/nodejs-rest-api,0,814,JavaScript,Trying to learn restful api routes and controller using expressjs and nodejs,2024-10-15T20:25:37Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/sanbiradi/nodejs-rest-api,False,False,True,joi,False
https://github.com/adibro500/nodejs-tutorials,nodejs-tutorials,adibro500,adibro500/nodejs-tutorials,0,35102,JavaScript,,2024-06-22T15:24:11Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/adibro500/nodejs-tutorials,False,False,False,,False
https://github.com/artyom-gaibovich/rentall,rentall,artyom-gaibovich,artyom-gaibovich/rentall,0,168550,JavaScript,,2025-05-09T19:39:32Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/artyom-gaibovich/rentall,False,False,False,,False
https://github.com/rjanupam/tmp-assessaiii,tmp-assessaiii,rjanupam,rjanupam/tmp-assessaiii,0,311,JavaScript,,2025-09-09T11:09:47Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/rjanupam/tmp-assessaiii,False,False,False,,False
https://github.com/shawnppitts/my-portfolio,my-portfolio,shawnppitts,shawnppitts/my-portfolio,0,4113,JavaScript,,2019-01-31T17:08:40Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/shawnppitts/my-portfolio,False,False,False,,False
https://github.com/yosefhaim707/Server-Exam,Server-Exam,yosefhaim707,yosefhaim707/Server-Exam,0,1013,JavaScript,,2024-09-23T14:50:27Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/yosefhaim707/Server-Exam,False,False,False,,False
https://github.com/majidansari786/StreamFlix---Online-Video-Streaming-Platform,StreamFlix---Online-Video-Streaming-Platform,majidansari786,majidansari786/StreamFlix---Online-Video-Streaming-Platform,0,23880,EJS,,2025-08-13T14:01:55Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/majidansari786/StreamFlix---Online-Video-Streaming-Platform,False,False,False,,False
https://github.com/AryanViradiya123/Social-Media-post,Social-Media-post,AryanViradiya123,AryanViradiya123/Social-Media-post,0,42054,JavaScript,,2024-03-06T10:03:04Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/AryanViradiya123/Social-Media-post,False,False,False,,False
https://github.com/ChristopherLeeWilliams/signage-app,signage-app,ChristopherLeeWilliams,ChristopherLeeWilliams/signage-app,0,4022,HTML,,2019-03-19T22:19:49Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/ChristopherLeeWilliams/signage-app,False,False,False,,False
https://github.com/ibrahimkarim22/nucampsiteServer,nucampsiteServer,ibrahimkarim22,ibrahimkarim22/nucampsiteServer,0,2223,JavaScript,,2024-06-08T16:43:16Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/ibrahimkarim22/nucampsiteServer,False,False,False,,False
https://github.com/a-isakov/experiments,experiments,a-isakov,a-isakov/experiments,0,42945,Jupyter Notebook,,2025-09-22T14:50:04Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/a-isakov/experiments,False,False,False,,False
https://github.com/Achiv-Gupta/MERN-Stack-Learning-Angela-Yu-Udemy-Course,MERN-Stack-Learning-Angela-Yu-Udemy-Course,Achiv-Gupta,Achiv-Gupta/MERN-Stack-Learning-Angela-Yu-Udemy-Course,0,8905,JavaScript,"This repository contains my learning journey through the MERN (MongoDB, Express.js, React, Node.js) stack, following Angela Yu's Udemy course. It includes hands-on projects, notes, and experiments that helped solidify my understanding of full-stack web development.",2025-07-13T18:31:40Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Achiv-Gupta/MERN-Stack-Learning-Angela-Yu-Udemy-Course,False,False,False,,False
https://github.com/jongak/aloa,aloa,jongak,jongak/aloa,0,46937,JavaScript,loa 전적,2025-03-14T22:33:08Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/jongak/aloa,False,False,False,,False
https://github.com/AFLopezG/biometrico,biometrico,AFLopezG,AFLopezG/biometrico,0,4477,PHP,,2024-08-07T13:04:07Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/AFLopezG/biometrico,False,False,False,,False
https://github.com/Arpitm544/Ai-code-,Ai-code-,Arpitm544,Arpitm544/Ai-code-,0,116,JavaScript,,2025-05-31T08:25:31Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Arpitm544/Ai-code-,False,False,False,,False
https://github.com/ChoudharyHarish/SnapMeet,SnapMeet,ChoudharyHarish,ChoudharyHarish/SnapMeet,0,8122,JavaScript,,2025-09-08T20:37:58Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/ChoudharyHarish/SnapMeet,False,False,False,,False
https://github.com/RuneRogue/Fiat-Backed-StableCoins,Fiat-Backed-StableCoins,RuneRogue,RuneRogue/Fiat-Backed-StableCoins,0,10056,JavaScript,,2024-09-28T15:53:00Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/RuneRogue/Fiat-Backed-StableCoins,False,False,False,,False
https://github.com/Neerajkr-jha/backkend,backkend,Neerajkr-jha,Neerajkr-jha/backkend,0,3805,JavaScript,,2025-11-01T03:58:13Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Neerajkr-jha/backkend,False,False,False,,False
https://github.com/ramblingbugbear2/smart-expense,smart-expense,ramblingbugbear2,ramblingbugbear2/smart-expense,0,43862,JavaScript,,2025-08-31T11:23:01Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/ramblingbugbear2/smart-expense,False,False,True,zod,False
https://github.com/DanielAntu/curso-node-udemy,curso-node-udemy,DanielAntu,DanielAntu/curso-node-udemy,0,3721,JavaScript,novo curso node na udemi,2023-01-04T22:04:21Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/DanielAntu/curso-node-udemy,False,False,False,,False
https://github.com/GMB703/CRM-Project,CRM-Project,GMB703,GMB703/CRM-Project,0,5711,JavaScript,,2025-07-19T01:38:38Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/GMB703/CRM-Project,False,False,False,,False
https://github.com/KhushalYadav535/niictbackend,niictbackend,KhushalYadav535,KhushalYadav535/niictbackend,0,29429,JavaScript,,2025-10-18T10:12:21Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/KhushalYadav535/niictbackend,False,False,False,,False
https://github.com/arnoldancheril/Project-Collection,Project-Collection,arnoldancheril,arnoldancheril/Project-Collection,0,119124,Python,Collections of all my projects.,2025-08-24T06:07:52Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/arnoldancheril/Project-Collection,False,False,False,,False
https://github.com/OvanHouten/ArtifactsMMO,ArtifactsMMO,OvanHouten,OvanHouten/ArtifactsMMO,0,27094,JavaScript,,2024-07-31T16:09:39Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/OvanHouten/ArtifactsMMO,False,False,False,,False
https://github.com/tkauf32/photoboothtk,photoboothtk,tkauf32,tkauf32/photoboothtk,0,220474,Python,photobooth app using node.js ,2025-07-16T03:23:23Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/tkauf32/photoboothtk,False,False,False,,False
https://github.com/Veronica-Alfr/Numbers_names,Numbers_names,Veronica-Alfr,Veronica-Alfr/Numbers_names,0,1021,JavaScript,,2024-11-23T14:06:28Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Veronica-Alfr/Numbers_names,False,False,False,,False
https://github.com/GuillermoAngelGimenez/comision-49975_Backend,comision-49975_Backend,GuillermoAngelGimenez,GuillermoAngelGimenez/comision-49975_Backend,0,412,JavaScript,,2024-04-24T02:28:59Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/GuillermoAngelGimenez/comision-49975_Backend,False,False,False,,False
https://github.com/urssanjaysingh/Web-Development-Course,Web-Development-Course,urssanjaysingh,urssanjaysingh/Web-Development-Course,0,798,JavaScript,"This repository contains the source code and materials for the Web Development Course, covering HTML, CSS, JavaScript, Git version control, Node.js, React, and MySQL database connection with Express.js.",2024-03-03T13:06:07Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/urssanjaysingh/Web-Development-Course,False,False,False,,False
https://github.com/Security-Test-Account/CloudGoat,CloudGoat,Security-Test-Account,Security-Test-Account/CloudGoat,0,14499,Python,,2025-05-15T17:21:28Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Security-Test-Account/CloudGoat,False,False,False,,False
https://github.com/williambc10/COMP-3123,COMP-3123,williambc10,williambc10/COMP-3123,0,2222,JavaScript,,2024-11-20T00:36:13Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/williambc10/COMP-3123,False,False,False,,False
https://github.com/INZIMAM777/NodeSturcture,NodeSturcture,INZIMAM777,INZIMAM777/NodeSturcture,0,3584,JavaScript,,2025-09-23T04:47:18Z,Express,"language:JavaScript ""app.get("" | language:JavaScript ""app.get(""",https://api.github.com/repos/INZIMAM777/NodeSturcture,False,False,False,,False
https://github.com/Kalparatna/SignupApp_With_MernStack,SignupApp_With_MernStack,Kalparatna,Kalparatna/SignupApp_With_MernStack,0,1246,JavaScript,,2025-01-20T05:49:24Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Kalparatna/SignupApp_With_MernStack,False,False,False,,False
https://github.com/halfmoon01/CSE316_TEAM4_FinalProject,CSE316_TEAM4_FinalProject,halfmoon01,halfmoon01/CSE316_TEAM4_FinalProject,0,522,JavaScript,,2025-01-05T12:02:35Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/halfmoon01/CSE316_TEAM4_FinalProject,False,False,False,,False
https://github.com/aitezazdev/Saylani-course,Saylani-course,aitezazdev,aitezazdev/Saylani-course,0,74305,JavaScript,all assignments and practice work from SMIT web and mobile course,2025-03-23T05:10:26Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/aitezazdev/Saylani-course,False,False,False,,False
https://github.com/leozz009/HealthWind,HealthWind,leozz009,leozz009/HealthWind,0,13090,Swift,,2024-11-25T18:15:49Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/leozz009/HealthWind,False,False,False,,False
https://github.com/DallasGiles/nodeBook,nodeBook,DallasGiles,DallasGiles/nodeBook,0,374,JavaScript,,2024-12-08T21:11:48Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/DallasGiles/nodeBook,False,False,False,,False
https://github.com/thipireddylikithareddy/college-event-organizer-project,college-event-organizer-project,thipireddylikithareddy,thipireddylikithareddy/college-event-organizer-project,0,60359,JavaScript,,2025-05-26T19:23:42Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/thipireddylikithareddy/college-event-organizer-project,False,False,False,,False
https://github.com/thomasorten/litteraturkart,litteraturkart,thomasorten,thomasorten/litteraturkart,0,200,JavaScript,,2015-02-13T12:21:53Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/thomasorten/litteraturkart,False,False,False,,False
https://github.com/javlav98/node_mailerPractice,node_mailerPractice,javlav98,javlav98/node_mailerPractice,0,182,JavaScript,,2023-08-12T03:14:50Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/javlav98/node_mailerPractice,False,False,False,,False
https://github.com/atharvInagle0408/athexshu-ecommerce,athexshu-ecommerce,atharvInagle0408,atharvInagle0408/athexshu-ecommerce,0,643,JavaScript,,2024-06-12T03:05:42Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/atharvInagle0408/athexshu-ecommerce,False,False,False,,False
https://github.com/bankersh/uni-insighter,uni-insighter,bankersh,bankersh/uni-insighter,0,7787,JavaScript,,2025-11-06T20:01:46Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/bankersh/uni-insighter,False,False,False,,False
https://github.com/Sagor8204/ecommerce,ecommerce,Sagor8204,Sagor8204/ecommerce,0,7669,JavaScript,,2024-10-04T08:58:31Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Sagor8204/ecommerce,False,False,False,,False
https://github.com/satwikshirsat04/News-Buddy,News-Buddy,satwikshirsat04,satwikshirsat04/News-Buddy,0,2981,HTML,,2025-05-02T15:11:32Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/satwikshirsat04/News-Buddy,False,False,False,,False
